flarenumber	peaktime	starttime	endtime	energy	peakflux	count	duration	edecay	flag
246	2461011.261	2461011.257	2461011.273	3.083199659e+33	0.002826933928	0.01329570372	0.01851833984	0.009259171784	0
247	2461011.287	2461011.282	2461011.294	1.482617728e+33	0.001659723617	0.006393502927	0.01388875348	0.004629585892	0
248	2461011.491	2461011.491	2461011.491	1.242109461e+32	0.0005356357425	0.0005356357425	0.002314788755	0	3
249	2461011.53	2461011.528	2461011.532	3.893841872e+32	0.0007807119178	0.001679144188	0.006944373716	0.00231479248	2
250	2461011.648	2461011.643	2461011.667	1.126884329e+34	0.01005207245	0.04859471273	0.0254627117	0.00925916899	0
251	2461011.683	2461011.683	2461011.683	1.107682843e+32	0.0004776668568	0.0004776668568	0.002314788755	0	3
252	2461011.866	2461011.866	2461011.866	1.094750663e+32	0.0004720901038	0.0004720901038	0.002314788755	0	3
253	2461012.069	2461012.069	2461012.069	1.117435578e+32	0.0004818725357	0.0004818725357	0.002314788755	0	3
254	2461012.257	2461012.257	2461012.259	2.929367387e+32	0.0006660361408	0.001263233173	0.004629579838	0.002314791083	2
255	2461012.41	2461012.41	2461012.412	5.611252348e+32	0.001655245628	0.002419744324	0.004629579838	0.002314791083	1
256	2461012.525	2461012.523	2461012.525	3.486362064e+32	0.0007828955444	0.001503426382	0.004629579373	0	2
257	2461012.572	2461012.572	2461012.572	3.049299245e+32	0.001314951473	0.001314951473	0.002314788755	0	1
258	2461012.583	2461012.583	2461012.583	1.03858969e+32	0.0004478717677	0.0004478717677	0.002314788755	0	3
259	2461012.875	2461012.873	2461012.898	1.246137868e+34	0.01009716091	0.05373729151	0.02777747484	0.01157394843	0
260	2461013.333	2461013.331	2461013.335	6.632314672e+32	0.001440429107	0.002860057752	0.006944365799	0.002314788289	1
261	2461013.43	2461013.43	2461013.43	1.23058569e+32	0.0005306663385	0.0005306663385	0.002314788755	0	3
262	2461013.495	2461013.495	2461013.495	2.781490839e+32	0.001199464264	0.001199464264	0.002314788755	0	1
263	2461013.521	2461013.521	2461013.521	9.864812195e+31	0.0004254009948	0.0004254009948	0.002314788755	0	3
264	2461013.567	2461013.567	2461013.567	9.69600465e+31	0.0004181214951	0.0004181214951	0.002314788755	0	3
265	2461013.606	2461013.606	2461013.609	3.891416773e+32	0.0009451756287	0.00167809841	0.004629576579	0.002314787824	2
266	2461013.685	2461013.685	2461013.685	9.610910832e+31	0.0004144519884	0.0004144519884	0.002314788755	0	3
267	2461013.736	2461013.736	2461013.736	1.14889045e+32	0.0004954368421	0.0004954368421	0.002314788755	0	3
268	2461013.775	2461013.773	2461013.775	2.164906519e+32	0.000529709938	0.000933574171	0.004629576113	0	2
269	2461013.801	2461013.801	2461013.801	1.142483188e+32	0.000492673834	0.000492673834	0.002314788755	0	3
270	2461013.833	2461013.833	2461013.835	2.352456893e+32	0.0005298600524	0.001014451652	0.004629575647	0.002314786892	2
271	2461013.988	2461013.988	2461013.991	2.338275778e+32	0.0005442316005	0.00100833632	0.004629575182	0.002314786427	2
272	2461014.002	2461014.002	2461014.004	4.148735936e+32	0.0009738413891	0.001789062336	0.004629575182	0.002314786427	2
273	2461014.136	2461014.136	2461014.136	1.606785526e+32	0.00069289526	0.00069289526	0.002314788755	0	3
274	2461014.305	2461014.305	2461014.305	9.461673851e+31	0.0004080164315	0.0004080164315	0.002314788755	0	3
275	2461014.342	2461014.342	2461014.345	2.726984539e+32	0.000770415556	0.001175959474	0.00462957425	0.002314785495	2
276	2461014.352	2461014.349	2461014.354	1.549186944e+33	0.00419312586	0.006680569831	0.006944359746	0	0
277	2461014.486	2461014.486	2461014.488	2.84700009e+32	0.0007261090178	0.001227713865	0.004629573785	0.00231478503	2
278	2461014.604	2461014.602	2461014.604	2.718182684e+32	0.0007694131906	0.001172163844	0.004629573319	0	2
279	2461014.625	2461014.622	2461014.653	1.710753041e+34	0.01168483931	0.07377292453	0.03240698902	0.01157392329	0
280	2461014.669	2461014.664	2461014.683	7.207559334e+33	0.006920058685	0.03108120916	0.02083306527	0.004629569128	0
281	2461014.766	2461014.766	2461014.766	1.635521968e+32	0.0007052872962	0.0007052872962	0.002314788755	0	3
282	2461014.822	2461014.822	2461014.822	1.227441551e+32	0.0005293104893	0.0005293104893	0.002314788755	0	3
283	2461014.845	2461014.845	2461014.845	1.100360146e+32	0.0004745090849	0.0004745090849	0.002314788755	0	3
284	2461014.849	2461014.849	2461014.849	1.312196148e+32	0.0005658592741	0.0005658592741	0.002314788755	0	3
285	2461015.065	2461015.065	2461015.067	6.343289104e+32	0.001816041472	0.002735421052	0.004629571922	0.002314783167	1
286	2461015.194	2461015.194	2461015.194	1.093741635e+32	0.0004716549796	0.0004716549796	0.002314788755	0	3
287	2461015.296	2461015.296	2461015.296	1.17570728e+32	0.0005070010829	0.0005070010829	0.002314788755	0	3
288	2461015.493	2461015.493	2461015.5	1.011327809e+33	0.001655605663	0.004361156073	0.009259133134	0.004629563075	0
289	2461015.541	2461015.541	2461015.541	9.529523511e+31	0.0004109423172	0.0004109423172	0.002314788755	0	3
290	2461015.572	2461015.572	2461015.572	1.653636285e+32	0.000713098746	0.000713098746	0.002314788755	0	3
291	2461015.585	2461015.585	2461015.588	4.424602615e+32	0.001018962346	0.001908024519	0.004629569594	0.002314780839	2
292	2461015.632	2461015.632	2461015.632	1.388608399e+32	0.0005988105831	0.0005988105831	0.002314788755	0	3
293	2461015.701	2461015.701	2461015.701	9.614844723e+31	0.0004146216298	0.0004146216298	0.002314788755	0	3
294	2461015.727	2461015.727	2461015.727	2.678396453e+32	0.001155006799	0.001155006799	0.002314788755	0	3
295	2461015.741	2461015.741	2461015.741	1.436741864e+32	0.0006195672115	0.0006195672115	0.002314788755	0	3
296	2461015.745	2461015.745	2461015.745	9.436951647e+31	0.0004069503341	0.0004069503341	0.002314788755	0	3
297	2461015.775	2461015.773	2461015.775	2.073930747e+32	0.0004606122816	0.0008943426247	0.004629569128	0	2
298	2461015.824	2461015.824	2461015.824	1.687015181e+32	0.0007274927511	0.0007274927511	0.002314788755	0	3
299	2461015.868	2461015.868	2461015.87	8.597056244e+32	0.002341079432	0.003707314652	0.004629568662	0.002314779907	0
300	2461015.947	2461015.947	2461015.947	1.325258502e+32	0.0005714921621	0.0005714921621	0.002314788755	0	3
301	2461016.032	2461016.032	2461016.032	1.557856629e+32	0.0006717956174	0.0006717956174	0.002314788755	0	3
302	2461016.305	2461016.296	2461016.319	1.467677515e+34	0.009182612547	0.06329076139	0.02546257572	0.006944335997	0
303	2461016.328	2461016.328	2461016.328	1.31164343e+32	0.0005656209253	0.0005656209253	0.002314788755	0	3
304	2461016.37	2461016.37	2461016.37	1.249936935e+32	0.0005390111895	0.0005390111895	0.002314788755	0	3
305	2461016.421	2461016.421	2461016.421	1.017229434e+32	0.0004386605693	0.0004386605693	0.002314788755	0	3
306	2461016.528	2461016.525	2461016.532	5.666186962e+32	0.0009839982818	0.002443433816	0.009259123821	0.004629556555	2
307	2461016.569	2461016.569	2461016.569	1.225868773e+32	0.0005286322591	0.0005286322591	0.002314788755	0	3
308	2461016.604	2461016.604	2461016.604	9.397741844e+31	0.000405259487	0.000405259487	0.002314788755	0	3
309	2461016.648	2461016.648	2461016.648	1.1799032e+32	0.0005088104923	0.0005088104923	0.002314788755	0	3
310	2461016.657	2461016.657	2461016.657	1.257038971e+32	0.0005420738056	0.0005420738056	0.002314788755	0	3
311	2461016.664	2461016.664	2461016.664	9.928108273e+31	0.0004281305161	0.0004281305161	0.002314788755	0	3
312	2461016.687	2461016.687	2461016.687	1.066244337e+32	0.0004597973004	0.0004597973004	0.002314788755	0	3
313	2461016.713	2461016.713	2461016.713	1.148378342e+32	0.0004952160056	0.0004952160056	0.002314788755	0	3
314	2461017.099	2461017.099	2461017.099	1.48833177e+32	0.0006418143629	0.0006418143629	0.002314788755	0	3
315	2461017.109	2461017.109	2461017.109	9.361049837e+31	0.000403677215	0.000403677215	0.002314788755	0	3
316	2461017.162	2461017.159	2461017.162	2.180724596e+32	0.0004824415073	0.0009403954117	0.004629568197	0	2
317	2461017.247	2461017.247	2461017.247	1.434463485e+32	0.0006185847045	0.0006185847045	0.002314788755	0	3
318	2461017.294	2461017.294	2461017.294	1.015865347e+32	0.0004380723331	0.0004380723331	0.002314788755	0	3
319	2461017.386	2461017.386	2461017.386	1.152066251e+32	0.0004968063454	0.0004968063454	0.002314788755	0	3
320	2461017.414	2461017.414	2461017.416	3.149792998e+32	0.0009342086116	0.001358287465	0.004629569594	0.002314780839	2
321	2461017.449	2461017.449	2461017.449	9.961140418e+31	0.0004295549636	0.0004295549636	0.002314788755	0	3
322	2461017.481	2461017.481	2461017.481	1.2083956e+32	0.0005210972901	0.0005210972901	0.002314788755	0	3
323	2461017.502	2461017.502	2461017.502	1.353022629e+32	0.0005834649066	0.0005834649066	0.002314788755	0	3
324	2461017.574	2461017.574	2461017.574	1.309481135e+32	0.0005646884773	0.0005646884773	0.002314788755	0	3
325	2461017.745	2461017.745	2461017.754	2.52300295e+33	0.004015802061	0.01087996349	0.01157392096	0.004629566334	0
326	2461017.801	2461017.801	2461017.801	1.150479908e+32	0.0004961222653	0.0004961222653	0.002314788755	0	3
327	2461017.81	2461017.81	2461017.81	1.175568134e+32	0.0005069410789	0.0005069410789	0.002314788755	0	3
328	2461017.828	2461017.824	2461017.833	2.566998697e+33	0.003338643548	0.01106968666	0.01157392329	0.004629567266	0
329	2461017.861	2461017.861	2461017.861	9.425549236e+31	0.0004064586271	0.0004064586271	0.002314788755	0	3
330	2461017.896	2461017.896	2461017.896	1.133695035e+32	0.0004888841125	0.0004888841125	0.002314788755	0	3
331	2461017.984	2461017.984	2461017.986	2.053711878e+32	0.0004711663459	0.0008856236276	0.004629573785	0.00231478503	2
332	2461018.067	2461018.067	2461018.069	4.581591771e+32	0.001240666707	0.001975723064	0.00462957425	0.002314785495	1
333	2461018.136	2461018.136	2461018.136	1.032084083e+32	0.0004450663499	0.0004450663499	0.002314788755	0	3
334	2461018.197	2461018.197	2461018.197	9.906550614e+31	0.0004272008836	0.0004272008836	0.002314788755	0	3
335	2461018.317	2461018.317	2461018.324	1.787806258e+33	0.00301273933	0.007709569585	0.009259149432	0.004629573785	0
336	2461018.435	2461018.435	2461018.435	1.140187879e+32	0.0004916840265	0.0004916840265	0.002314788755	0	3
337	2461018.676	2461018.676	2461018.676	1.102175904e+32	0.0004752920957	0.0004752920957	0.002314788755	0	3
338	2461018.903	2461018.903	2461018.903	1.017696692e+32	0.0004388620651	0.0004388620651	0.002314788755	0	3
339	2461019.039	2461019.039	2461019.041	4.959927119e+32	0.001428403143	0.002138872884	0.004629578907	0.002314790152	1
340	2461019.092	2461019.092	2461019.092	1.030988439e+32	0.0004445938747	0.0004445938747	0.002314788755	0	3
341	2461019.106	2461019.106	2461019.106	1.216535074e+32	0.0005246072815	0.0005246072815	0.002314788755	0	3
342	2461019.166	2461019.166	2461019.166	1.006653095e+32	0.0004340997272	0.0004340997272	0.002314788755	0	3
343	2461019.187	2461019.185	2461019.194	1.751849702e+33	0.002425362863	0.007554513876	0.01157395076	0.004629581235	0
344	2461019.257	2461019.257	2461019.257	9.869085849e+31	0.0004255852879	0.0004255852879	0.002314788755	0	3
345	2461019.488	2461019.488	2461019.488	9.311710401e+31	0.000401549547	0.000401549547	0.002314788755	0	3
346	2461019.518	2461019.518	2461019.518	1.461639742e+32	0.0006303039411	0.0006303039411	0.002314788755	0	3
347	2461019.629	2461019.629	2461019.629	1.323593464e+32	0.0005707741465	0.0005707741465	0.002314788755	0	3
348	2461019.683	2461019.683	2461019.683	9.931538651e+31	0.0004282784445	0.0004282784445	0.002314788755	0	3
349	2461019.863	2461019.863	2461019.863	1.579679727e+32	0.0006812064071	0.0006812064071	0.002314788755	0	3
350	2461019.921	2461019.921	2461019.923	3.409681412e+32	0.0008745825641	0.00147035933	0.00462958077	0.002314792015	2
351	2461020	2461020	2461020	9.995481508e+31	0.0004310358569	0.0004310358569	0.002314788755	0	3
352	2461020.21	2461020.206	2461020.264	1.107313217e+35	0.1167594062	0.4775074626	0.06018458493	0.004629583564	0
353	2461020.289	2461020.289	2461020.289	1.07708185e+32	0.000464470769	0.000464470769	0.002314788755	0	3
354	2461020.326	2461020.326	2461020.326	1.037916574e+32	0.0004475814992	0.0004475814992	0.002314788755	0	3
355	2461020.331	2461020.331	2461020.331	9.782719595e+31	0.0004218609098	0.0004218609098	0.002314788755	0	3
356	2461020.363	2461020.363	2461020.363	1.407419463e+32	0.0006069224918	0.0006069224918	0.002314788755	0	3
357	2461020.639	2461020.639	2461020.639	1.596392094e+32	0.000688413293	0.000688413293	0.002314788755	0	3
358	2461020.805	2461020.805	2461020.805	1.660587617e+32	0.000716096374	0.000716096374	0.002314788755	0	3
359	2461020.854	2461020.854	2461020.854	9.249706084e+31	0.0003988757305	0.0003988757305	0.002314788755	0	3
360	2461020.884	2461020.884	2461020.884	9.699950148e+31	0.0004182916371	0.0004182916371	0.002314788755	0	3
361	2461020.919	2461020.919	2461020.919	1.017093689e+32	0.0004386020319	0.0004386020319	0.002314788755	0	3
362	2461020.965	2461020.963	2461020.965	4.168309659e+32	0.0009275075127	0.001797503126	0.00462958077	0	2
363	2461021.011	2461021.011	2461021.011	1.083100136e+32	0.0004670660387	0.0004670660387	0.002314788755	0	3
364	2461021.088	2461021.085	2461021.088	2.445615521e+32	0.0005683986811	0.001054624513	0.004629580304	0	2
365	2461021.271	2461021.271	2461021.271	1.686452571e+32	0.0007272501364	0.0007272501364	0.002314788755	0	3
366	2461021.298	2461021.298	2461021.298	1.686871972e+32	0.0007274309948	0.0007274309948	0.002314788755	0	3
367	2461021.352	2461021.352	2461021.352	1.19683558e+32	0.0005161122545	0.0005161122545	0.002314788755	0	3
368	2461021.511	2461021.511	2461021.511	1.121764055e+32	0.0004837391077	0.0004837391077	0.002314788755	0	3
369	2461021.541	2461021.541	2461021.541	1.073121055e+32	0.0004627627526	0.0004627627526	0.002314788755	0	3
370	2461021.687	2461021.687	2461021.687	9.675685497e+31	0.0004172452708	0.0004172452708	0.002314788755	0	3
371	2461021.845	2461021.845	2461021.852	5.636612298e+32	0.0008186570444	0.002430680313	0.009259162936	0.006944374181	2
372	2461021.926	2461021.926	2461021.926	1.481376586e+32	0.0006388150743	0.0006388150743	0.002314788755	0	3
373	2461021.96	2461021.958	2461021.967	1.585318736e+33	0.001934434257	0.006836381209	0.01157395402	0.006944373716	0
374	2461021.99	2461021.988	2461021.993	1.124378465e+33	0.001873642184	0.004848665215	0.006944371387	0.002314791083	0
375	2461022.053	2461022.053	2461022.053	1.449417221e+32	0.0006250332146	0.0006250332146	0.002314788755	0	3
376	2461022.127	2461022.125	2461022.127	2.119653986e+32	0.0004713735551	0.0009140598891	0.004629579838	0	2
377	2461022.143	2461022.143	2461022.143	1.241697298e+32	0.0005354580049	0.0005354580049	0.002314788755	0	3
378	2461022.317	2461022.317	2461022.317	9.937981066e+31	0.0004285562612	0.0004285562612	0.002314788755	0	3
379	2461022.342	2461022.342	2461022.342	1.561473205e+32	0.0006733551957	0.0006733551957	0.002314788755	0	3
380	2461022.361	2461022.361	2461022.361	1.129756601e+32	0.0004871857392	0.0004871857392	0.002314788755	0	3
381	2461022.382	2461022.382	2461022.382	1.009987668e+32	0.0004355376972	0.0004355376972	0.002314788755	0	3
382	2461022.451	2461022.451	2461022.451	9.740937589e+31	0.0004200591414	0.0004200591414	0.002314788755	0	3
383	2461022.472	2461022.472	2461022.472	1.295057666e+32	0.0005584686344	0.0005584686344	0.002314788755	0	3
384	2461022.497	2461022.495	2461022.497	3.505529871e+32	0.0008188327751	0.001511692128	0.004629579373	0	2
385	2461022.558	2461022.558	2461022.558	9.463072258e+31	0.0004080767351	0.0004080767351	0.002314788755	0	3
386	2461022.578	2461022.578	2461022.578	1.042962336e+32	0.0004497573866	0.0004497573866	0.002314788755	0	3
387	2461022.652	2461022.652	2461022.652	9.585296614e+31	0.0004133474246	0.0004133474246	0.002314788755	0	3
388	2461022.664	2461022.664	2461022.664	1.254095864e+32	0.0005408046477	0.0005408046477	0.002314788755	0	3
389	2461022.683	2461022.683	2461022.683	1.386636978e+32	0.0005979604461	0.0005979604461	0.002314788755	0	3
390	2461022.798	2461022.798	2461022.798	1.25975697e+32	0.0005432458902	0.0005432458902	0.002314788755	0	3
391	2461022.812	2461022.812	2461022.812	9.970901996e+31	0.0004299759128	0.0004299759128	0.002314788755	0	3
392	2461022.831	2461022.831	2461022.831	9.663367506e+31	0.0004167140812	0.0004167140812	0.002314788755	0	3
393	2461022.856	2461022.854	2461022.856	2.172978233e+32	0.0005246145246	0.0009370549421	0.004629579373	0	2
394	2461022.868	2461022.868	2461022.868	1.001179179e+32	0.0004317392062	0.0004317392062	0.002314788755	0	3
395	2461022.958	2461022.958	2461022.958	9.725893885e+31	0.0004194104107	0.0004194104107	0.002314788755	0	3
396	2461023.002	2461023.002	2461023.002	1.004487428e+32	0.0004331658249	0.0004331658249	0.002314788755	0	3
397	2461023.06	2461023.06	2461023.06	9.696931341e+31	0.0004181614569	0.0004181614569	0.002314788755	0	3
398	2461023.078	2461023.078	2461023.078	1.032863135e+32	0.0004454023013	0.0004454023013	0.002314788755	0	3
399	2461023.092	2461023.092	2461023.092	1.160506547e+32	0.0005004460602	0.0005004460602	0.002314788755	0	3
400	2461023.148	2461023.148	2461023.148	9.572770629e+31	0.0004128072657	0.0004128072657	0.002314788755	0	3
401	2461023.208	2461023.208	2461023.21	4.527043859e+32	0.001373683286	0.001952200329	0.004629578907	0.002314790152	1
402	2461023.257	2461023.254	2461023.257	2.576243738e+32	0.0006652387596	0.001110955412	0.004629578907	0	2
403	2461023.321	2461023.321	2461023.321	1.154468096e+32	0.0004978420945	0.0004978420945	0.002314788755	0	3
404	2461023.338	2461023.338	2461023.338	9.632954383e+31	0.000415402574	0.000415402574	0.002314788755	0	3
405	2461023.393	2461023.393	2461023.393	9.8211032e+31	0.0004235161288	0.0004235161288	0.002314788755	0	3
406	2461023.409	2461023.407	2461023.416	3.555525487e+33	0.007172641044	0.01533251773	0.01157394843	0.002314789686	0
407	2461023.421	2461023.421	2461023.421	1.171729568e+32	0.0005052857711	0.0005052857711	0.002314788755	0	3
408	2461023.47	2461023.47	2461023.47	1.21893925e+32	0.0005256440361	0.0005256440361	0.002314788755	0	3
409	2461023.62	2461023.62	2461023.62	9.386628368e+31	0.0004047802398	0.0004047802398	0.002314788755	0	3
410	2461023.715	2461023.715	2461023.715	1.111605522e+32	0.0004793584366	0.0004793584366	0.002314788755	0	3
411	2461023.733	2461023.733	2461023.736	3.452108509e+32	0.0009606791932	0.001488655197	0.004629578441	0.002314789686	2
412	2461023.812	2461023.812	2461023.812	1.029463465e+32	0.0004439362589	0.0004439362589	0.002314788755	0	3
413	2461023.842	2461023.842	2461023.842	9.428171344e+31	0.0004065717005	0.0004065717005	0.002314788755	0	3
414	2461023.863	2461023.863	2461023.865	3.049989096e+32	0.0009019454981	0.001315248958	0.004629577976	0.002314789221	2
415	2461023.979	2461023.979	2461023.979	1.004596839e+32	0.0004332130064	0.0004332130064	0.002314788755	0	3
416	2461024	2461024	2461024	1.426399137e+32	0.0006151071099	0.0006151071099	0.002314788755	0	3
417	2461024.007	2461024.007	2461024.007	1.005456057e+32	0.0004335835276	0.0004335835276	0.002314788755	0	3
418	2461024.108	2461024.108	2461024.108	1.012964726e+32	0.0004368214962	0.0004368214962	0.002314788755	0	3
419	2461024.118	2461024.118	2461024.118	1.205264587e+32	0.0005197471014	0.0005197471014	0.002314788755	0	3
420	2461024.141	2461024.141	2461024.141	1.118361239e+32	0.0004822717089	0.0004822717089	0.002314788755	0	3
421	2461024.199	2461024.196	2461024.199	2.465164875e+32	0.0006376787882	0.001063054794	0.00462957751	0	2
422	2461024.222	2461024.222	2461024.222	1.131046321e+32	0.0004877419058	0.0004877419058	0.002314788755	0	3
423	2461024.301	2461024.301	2461024.301	1.05932206e+32	0.0004568122021	0.0004568122021	0.002314788755	0	3
424	2461024.532	2461024.532	2461024.534	2.683452066e+32	0.0006227746008	0.001157186934	0.00462957751	0.002314788755	2
425	2461024.59	2461024.59	2461024.59	1.174300837e+32	0.0005063945814	0.0005063945814	0.002314788755	0	3
426	2461024.604	2461024.604	2461024.606	2.401815104e+32	0.0005636890427	0.001035736428	0.004629577044	0.002314788289	2
427	2461024.625	2461024.622	2461024.627	5.014916593e+32	0.001086594562	0.002162586034	0.006944365334	0.002314788289	2
428	2461024.652	2461024.652	2461024.662	2.31614738e+33	0.002686247537	0.00998793875	0.01157394145	0.006944364402	0
429	2461024.722	2461024.722	2461024.724	3.503387818e+32	0.001086404114	0.00151076841	0.004629577044	0.002314788289	2
430	2461024.782	2461024.78	2461024.791	2.79347957e+33	0.003588719213	0.01204634173	0.0138887288	0.006944363937	0
431	2461024.819	2461024.819	2461024.819	1.069120605e+32	0.0004610376357	0.0004610376357	0.002314788755	0	3
432	2461024.872	2461024.872	2461024.875	2.510190185e+32	0.0006264241499	0.001082471091	0.004629576579	0.002314787824	2
433	2461024.946	2461024.946	2461024.949	2.196959444e+32	0.0005274946636	0.0009473963766	0.004629576579	0.002314787824	2
434	2461024.997	2461024.997	2461024.997	1.000170519e+32	0.000431304241	0.000431304241	0.002314788755	0	3
435	2461025.12	2461025.118	2461025.122	7.80525061e+32	0.001383867662	0.003365863748	0.006944363937	0.002314787358	0
436	2461025.379	2461025.379	2461025.379	9.585417887e+31	0.0004133526543	0.0004133526543	0.002314788755	0	3
437	2461025.604	2461025.604	2461025.604	1.427997228e+32	0.0006157962559	0.0006157962559	0.002314788755	0	3
438	2461025.629	2461025.629	2461025.629	1.030084487e+32	0.0004442040628	0.0004442040628	0.002314788755	0	3
439	2461025.724	2461025.724	2461025.727	2.466365128e+32	0.0005920413033	0.001063572381	0.004629575182	0.002314786427	2
440	2461025.993	2461025.993	2461025.993	9.784412793e+31	0.0004219339257	0.0004219339257	0.002314788755	0	3
441	2461026.06	2461026.06	2461026.06	1.369059112e+32	0.0005903803304	0.0005903803304	0.002314788755	0	3
442	2461026.326	2461026.326	2461026.326	1.222881135e+32	0.0005273438977	0.0005273438977	0.002314788755	0	3
443	2461026.648	2461026.645	2461026.655	2.205154511e+33	0.003476745168	0.009509303415	0.01157392794	0.004629569594	0
444	2461026.75	2461026.75	2461026.75	9.758635141e+31	0.0004208223142	0.0004208223142	0.002314788755	0	3
445	2461027.215	2461027.215	2461027.22	5.155044958e+32	0.0008651835342	0.002223013688	0.006944356021	0.004629567266	2
446	2461027.233	2461027.233	2461027.233	9.802083104e+31	0.0004226959238	0.0004226959238	0.002314788755	0	3
447	2461027.257	2461027.257	2461027.259	2.065976579e+32	0.0004586874205	0.0008909125432	0.004629572388	0.002314783633	2
448	2461027.28	2461027.277	2461027.284	2.165688982e+33	0.005022655103	0.009339115935	0.009259139188	0.002314783633	0
449	2461027.442	2461027.442	2461027.442	2.20225967e+32	0.0009496819972	0.0009496819972	0.002314788755	0	3
450	2461027.669	2461027.669	2461027.669	9.314593139e+31	0.0004016738595	0.0004016738595	0.002314788755	0	3
451	2461027.703	2461027.703	2461027.703	9.630850953e+31	0.0004153118676	0.0004153118676	0.002314788755	0	3
452	2461027.722	2461027.722	2461027.722	1.298101054e+32	0.0005597810368	0.0005597810368	0.002314788755	0	3
453	2461027.861	2461027.861	2461027.861	1.042367421e+32	0.000449500841	0.000449500841	0.002314788755	0	3
454	2461027.958	2461027.958	2461027.958	1.034582596e+32	0.0004461437856	0.0004461437856	0.002314788755	0	3
455	2461028.104	2461028.104	2461028.106	2.647056796e+32	0.0007313025976	0.001141492177	0.004629570059	0.002314781304	2
456	2461028.145	2461028.145	2461028.148	6.273909303e+32	0.001821769947	0.002705502351	0.004629570059	0.002314781304	1
457	2461028.18	2461028.18	2461028.18	1.190496663e+32	0.000513378719	0.000513378719	0.002314788755	0	3
458	2461028.273	2461028.273	2461028.273	1.013380722e+32	0.0004370008864	0.0004370008864	0.002314788755	0	3
459	2461028.351	2461028.351	2461028.351	1.45956053e+32	0.0006294073208	0.0006294073208	0.002314788755	0	3
460	2461028.541	2461028.539	2461028.541	3.089571776e+32	0.0007318511981	0.001332318225	0.004629569128	0	2
461	2461028.571	2461028.571	2461028.571	1.088214236e+32	0.0004692713957	0.0004692713957	0.002314788755	0	3
462	2461028.597	2461028.597	2461028.599	2.409702404e+32	0.0005957149892	0.001039137674	0.004629568662	0.002314779907	2
463	2461028.699	2461028.699	2461028.699	1.084645813e+32	0.0004677325821	0.0004677325821	0.002314788755	0	3
464	2461028.745	2461028.745	2461028.745	1.080524269e+32	0.0004659552457	0.0004659552457	0.002314788755	0	3
465	2461028.775	2461028.775	2461028.775	1.23572473e+32	0.0005328824502	0.0005328824502	0.002314788755	0	3
466	2461028.798	2461028.798	2461028.798	1.300816458e+32	0.0005609520025	0.0005609520025	0.002314788755	0	3
467	2461028.861	2461028.856	2461028.865	3.099162687e+33	0.003481393673	0.0133645412	0.01157390606	0.004629558418	0
468	2461028.993	2461028.993	2461028.993	5.488722039e+32	0.002366905492	0.002366905492	0.002314788755	0	1
469	2461029.014	2461029.014	2461029.014	1.977534483e+32	0.0008527735956	0.0008527735956	0.002314788755	0	3
470	2461029.088	2461029.088	2461029.088	1.574785868e+32	0.0006790960252	0.0006790960252	0.002314788755	0	3
471	2461029.125	2461029.125	2461029.125	1.782192102e+32	0.0007685359622	0.0007685359622	0.002314788755	0	3
472	2461029.398	2461029.398	2461029.398	1.301591808e+32	0.0005612863571	0.0005612863571	0.002314788755	0	3
473	2461029.419	2461029.419	2461029.419	9.662174998e+31	0.0004166626566	0.0004166626566	0.002314788755	0	3
474	2461029.486	2461029.486	2461029.488	3.364218063e+32	0.0008461692183	0.001450754138	0.004629565869	0.002314777113	2
475	2461029.502	2461029.502	2461029.502	1.788559977e+32	0.0007712819852	0.0007712819852	0.002314788755	0	3
476	2461029.514	2461029.514	2461029.514	2.896597517e+32	0.001249101798	0.001249101798	0.002314788755	0	1
477	2461029.578	2461029.578	2461029.581	2.087660833e+32	0.0004753874093	0.0009002634595	0.004629565403	0.002314776648	2
478	2461029.608	2461029.606	2461029.618	3.001206564e+33	0.004439866539	0.01294212432	0.01388867246	0.004629553296	0
479	2461029.645	2461029.643	2461029.648	8.479714211e+32	0.001793827759	0.003656713164	0.006944342051	0	0
480	2461029.689	2461029.689	2461029.689	1.530301709e+32	0.0006599130895	0.0006599130895	0.002314788755	0	3
481	2461029.726	2461029.726	2461029.726	1.140181344e+32	0.0004916812083	0.0004916812083	0.002314788755	0	3
482	2461029.754	2461029.754	2461029.754	1.303772116e+32	0.0005622265727	0.0005622265727	0.002314788755	0	3
483	2461029.828	2461029.828	2461029.828	1.472238195e+32	0.0006348743194	0.0006348743194	0.002314788755	0	3
484	2461029.87	2461029.87	2461029.87	1.110496994e+32	0.0004788804051	0.0004788804051	0.002314788755	0	3
485	2461029.879	2461029.879	2461029.879	1.043859536e+32	0.0004501442869	0.0004501442869	0.002314788755	0	3
486	2461029.898	2461029.898	2461029.898	1.051982163e+32	0.0004536470129	0.0004536470129	0.002314788755	0	3
487	2461029.944	2461029.944	2461029.944	1.045411521e+32	0.0004508135503	0.0004508135503	0.002314788755	0	3
488	2461030.081	2461030.081	2461030.081	1.007738523e+32	0.000434567797	0.000434567797	0.002314788755	0	3
489	2461030.136	2461030.134	2461030.143	2.362847908e+33	0.004077914559	0.01018932577	0.01157388836	0.002314774785	0
490	2461030.287	2461030.282	2461030.294	3.094769648e+33	0.003771500397	0.01334559707	0.01388866082	0.004629548639	0
491	2461030.317	2461030.317	2461030.319	3.276515297e+32	0.0007921856114	0.001412934012	0.004629563075	0.00231477432	2
